Update,Episode,Step,dy,dx,vy,thrust,pitch,reward
0,2,835,1.75,-2.48,-0.65,0.55,-0.93,-0.011
0,2,836,1.75,-2.45,-0.70,0.95,-0.98,-0.011
0,2,837,1.75,-2.41,-0.65,0.85,-0.80,-0.011
0,2,838,1.75,-2.37,-0.64,0.26,-0.89,-0.011
0,2,839,1.75,-2.34,-0.74,0.68,0.19,-0.011
0,2,840,1.74,-2.30,-0.76,0.40,-0.90,-0.012
0,2,841,1.74,-2.26,-0.83,0.87,-0.67,-0.011
0,2,842,1.74,-2.22,-0.82,0.85,-0.89,-0.011
0,2,843,1.74,-2.17,-0.81,0.73,-0.74,-0.012
0,2,844,1.74,-2.12,-0.84,0.81,-0.87,-0.012
0,2,845,1.73,-2.07,-0.83,0.47,-0.46,-0.012
0,2,846,1.73,-2.02,-0.89,0.98,-0.57,-0.012
0,2,847,1.73,-1.96,-0.86,0.82,-0.71,-0.012
0,2,848,1.73,-1.90,-0.86,0.66,-0.74,-0.012
0,2,849,1.72,-1.84,-0.90,0.61,-0.70,-0.012
0,2,850,1.72,-1.78,-0.94,0.76,-0.82,-0.012
0,2,851,1.72,-1.71,-0.96,0.81,-0.91,-0.012
0,2,852,1.72,-1.64,-0.97,0.84,-0.20,-0.012
0,2,853,1.71,-1.56,-0.99,0.67,-0.80,-0.012
0,2,854,1.71,-1.49,-1.03,0.47,-0.42,-0.012
0,2,855,1.70,-1.41,-1.10,0.44,-0.87,-0.012
0,2,856,1.69,-1.33,-1.18,0.63,-0.67,-0.012
0,2,857,1.69,-1.25,-1.24,0.95,-0.51,-0.012
0,2,858,1.68,-1.16,-1.24,0.95,-0.79,-0.012
0,2,859,1.67,-1.07,-1.25,0.91,-0.63,-0.012
0,2,860,1.66,-0.97,-1.26,0.82,-0.84,-0.012
0,2,861,1.66,-0.87,-1.27,0.92,-0.03,-0.012
0,2,862,1.65,-0.77,-1.27,0.64,-0.84,-0.012
0,2,863,1.64,-0.67,-1.32,0.79,-0.23,-0.012
0,2,864,1.64,-0.56,-1.35,0.82,-0.71,-0.012
0,2,865,1.63,-0.45,-1.38,0.98,-0.57,-0.012
0,2,866,1.62,-0.34,-1.40,0.92,-0.59,-0.012
0,2,867,1.61,-0.22,-1.42,0.88,-0.77,-0.012
0,2,868,1.60,-0.10,-1.45,0.62,-0.79,-0.013
0,2,869,1.60,0.03,-1.52,0.85,-0.48,-0.013
0,2,870,1.59,0.16,-1.56,0.94,-0.71,-0.013
0,2,871,1.58,0.29,-1.59,0.95,-0.70,-0.013
0,2,872,1.57,0.43,-1.62,0.85,-0.79,-50.000
0,3,873,12.55,2.19,-0.20,0.24,0.29,-0.012
0,3,874,12.55,2.19,-0.32,0.53,0.98,-0.012
0,3,875,12.54,2.19,-0.36,0.17,0.69,-0.012
0,3,876,12.53,2.19,-0.50,0.62,0.94,-0.013
0,3,877,12.52,2.19,-0.51,0.11,0.86,-0.013
0,3,878,12.51,2.19,-0.67,0.03,0.70,-0.013
0,3,879,12.49,2.19,-0.86,0.46,0.23,-0.013
0,3,880,12.47,2.19,-0.91,0.43,0.61,-0.013
0,3,881,12.45,2.19,-0.98,0.56,0.72,-0.013
0,3,882,12.43,2.19,-1.00,0.78,0.67,-0.013
0,3,883,12.41,2.19,-0.97,0.70,0.91,-0.013
0,3,884,12.39,2.19,-0.95,0.35,0.54,-0.013
0,3,885,12.37,2.19,-1.04,0.09,0.32,-0.013
0,3,886,12.35,2.19,-1.21,0.66,0.78,-0.013
0,3,887,12.32,2.19,-1.20,0.12,0.97,-0.014
0,3,888,12.30,2.19,-1.36,0.37,0.93,-0.014
0,3,889,12.27,2.19,-1.44,0.39,0.85,-0.014
0,3,890,12.24,2.19,-1.52,0.56,0.42,-0.014
0,3,891,12.21,2.19,-1.55,0.40,0.98,-0.014
0,3,892,12.17,2.19,-1.62,0.45,0.26,-0.014
0,3,893,12.14,2.19,-1.68,0.53,0.53,-0.014
0,3,894,12.11,2.19,-1.71,0.35,0.09,-0.014
0,3,895,12.07,2.20,-1.80,0.26,0.27,-0.014
0,3,896,12.03,2.20,-1.91,0.13,0.86,-0.014
0,3,897,11.99,2.20,-2.06,0.15,0.60,-0.014
0,3,898,11.95,2.20,-2.21,0.45,0.73,-0.014
0,3,899,11.90,2.20,-2.27,0.36,0.65,-0.015
0,3,900,11.85,2.20,-2.35,0.41,0.75,-0.015
0,3,901,11.81,2.20,-2.42,0.16,0.46,-0.015
0,3,902,11.75,2.20,-2.56,0.07,0.67,-0.015
0,3,903,11.70,2.21,-2.73,0.27,0.94,-0.015
0,3,904,11.64,2.21,-2.84,0.52,0.68,-0.015
0,3,905,11.59,2.21,-2.88,0.73,0.66,-0.015
0,3,906,11.53,2.21,-2.85,0.21,0.59,-0.015
0,3,907,11.47,2.21,-2.98,0.51,0.48,-0.015
0,3,908,11.41,2.21,-3.01,0.64,0.82,-0.015
0,3,909,11.35,2.22,-3.01,0.39,-0.35,-0.015
0,3,910,11.29,2.22,-3.08,0.51,0.81,-0.015
0,3,911,11.22,2.22,-3.12,0.34,0.90,-0.015
0,3,912,11.16,2.22,-3.21,0.07,0.37,-0.015
0,3,913,11.09,2.23,-3.37,0.49,0.94,-0.015
0,3,914,11.02,2.23,-3.42,0.57,0.61,-0.015
0,3,915,10.96,2.23,-3.43,0.44,0.55,-0.015
0,3,916,10.89,2.23,-3.49,0.36,0.59,-0.015
0,3,917,10.82,2.24,-3.57,0.27,0.90,-0.016
0,3,918,10.74,2.24,-3.68,0.11,0.53,-0.016
0,3,919,10.67,2.24,-3.83,0.46,-0.30,-0.016
0,3,920,10.59,2.24,-3.88,0.11,0.70,-0.016
0,3,921,10.51,2.25,-4.04,0.56,0.45,-0.016
0,3,922,10.43,2.25,-4.06,0.02,-0.06,-0.016
0,3,923,10.34,2.25,-4.24,0.33,0.89,-0.016
0,3,924,10.25,2.25,-4.33,0.43,0.76,-0.016
0,3,925,10.17,2.26,-4.39,0.13,0.90,-0.016
0,3,926,10.08,2.26,-4.54,0.51,0.67,-0.016
0,3,927,9.99,2.26,-4.57,0.13,-0.02,-0.016
0,3,928,9.89,2.26,-4.72,0.53,0.57,-0.016
0,3,929,9.80,2.26,-4.75,0.12,0.18,-0.016
0,3,930,9.70,2.27,-4.90,0.12,0.95,-0.016
0,3,931,9.60,2.27,-5.05,0.26,0.77,-0.017
0,3,932,9.49,2.27,-5.16,0.53,0.53,-0.017
0,3,933,9.39,2.27,-5.18,0.65,-0.60,-0.017
0,3,934,9.29,2.27,-5.18,0.45,0.97,-0.017
0,3,935,9.18,2.27,-5.23,0.39,-0.29,-0.017
0,3,936,9.08,2.27,-5.30,0.20,0.65,-0.017
0,3,937,8.97,2.27,-5.42,0.04,0.53,-0.017
0,3,938,8.86,2.27,-5.60,0.11,0.19,-0.017
0,3,939,8.74,2.27,-5.75,0.25,0.35,-0.017
0,3,940,8.63,2.27,-5.86,0.24,0.10,-0.017
0,3,941,8.51,2.27,-5.97,0.13,0.76,-0.017
0,3,942,8.38,2.27,-6.12,0.03,-0.38,-0.017
0,3,943,8.26,2.27,-6.29,0.39,0.26,-0.018
0,3,944,8.13,2.27,-6.36,0.59,-0.36,-0.018
0,3,945,8.00,2.27,-6.36,0.02,0.05,-0.018
0,3,946,7.87,2.27,-6.54,0.09,0.84,-0.018
0,3,947,7.74,2.26,-6.70,0.45,0.78,-0.018
0,3,948,7.60,2.26,-6.75,0.07,-0.47,-0.018
0,3,949,7.47,2.26,-6.91,0.10,-0.00,-0.018
0,3,950,7.33,2.26,-7.06,0.55,0.50,-0.018
0,3,951,7.18,2.25,-7.08,0.33,0.32,-0.018
0,3,952,7.04,2.25,-7.16,0.67,-0.75,-0.018
0,3,953,6.90,2.25,-7.14,0.50,0.87,-0.019
0,3,954,6.75,2.24,-7.18,0.28,0.06,-0.019
0,3,955,6.61,2.24,-7.27,0.07,-0.50,-0.019
0,3,956,6.46,2.23,-7.43,0.81,-0.05,-0.019
0,3,957,6.31,2.23,-7.37,0.05,-0.46,-0.019
0,3,958,6.16,2.22,-7.54,0.17,0.15,-0.019
0,3,959,6.01,2.22,-7.67,0.27,0.23,-0.019
0,3,960,5.85,2.21,-7.77,0.24,-0.61,-0.020
0,3,961,5.70,2.21,-7.88,0.11,0.53,-0.020
0,3,962,5.54,2.20,-8.02,0.13,0.50,-0.020
0,3,963,5.37,2.19,-8.16,0.44,-0.71,-0.020
0,3,964,5.21,2.19,-8.21,0.07,0.19,-0.021
0,3,965,5.04,2.18,-8.37,0.07,-0.39,-0.021
0,3,966,4.87,2.18,-8.53,0.06,-0.11,-0.021
0,3,967,4.70,2.17,-8.69,0.05,-0.51,-0.022
0,3,968,4.52,2.16,-8.85,0.06,-0.34,-0.022
0,3,969,4.34,2.16,-9.02,0.14,-0.75,-0.022
0,3,970,4.15,2.15,-9.15,0.29,-0.65,-0.023
0,3,971,3.97,2.14,-9.24,0.68,-0.77,-0.023
0,3,972,3.79,2.14,-9.22,0.03,0.14,-0.024
0,3,973,3.60,2.13,-9.38,0.14,-0.91,-0.024
0,3,974,3.41,2.13,-9.52,0.21,-0.70,-0.025
0,3,975,3.21,2.12,-9.63,0.06,-0.05,-0.025
0,3,976,3.02,2.11,-9.79,0.18,-0.83,-0.026
0,3,977,2.82,2.11,-9.91,0.01,-0.69,-0.027
0,3,978,2.62,2.10,-10.09,0.18,-0.58,-0.028
0,3,979,2.41,2.10,-10.21,0.06,-0.82,-0.029
0,3,980,2.21,2.09,-10.36,0.35,-0.89,-0.030
0,3,981,2.00,2.08,-10.43,0.19,-0.79,-0.032
0,3,982,1.79,2.08,-10.55,0.23,-0.54,-0.033
0,3,983,1.57,2.07,-10.66,0.04,-0.49,-0.013
0,3,984,1.58,2.05,-1.18,0.83,-0.12,-0.012
0,3,985,1.58,2.05,-0.78,0.26,0.32,-0.010
0,3,986,1.58,2.06,0.07,0.59,0.28,-0.010
0,3,987,1.59,2.08,0.51,0.69,0.35,-0.010
0,3,988,1.60,2.09,0.52,0.91,0.97,-0.010
0,3,989,1.61,2.11,0.60,0.72,0.69,-0.010
0,3,990,1.63,2.13,0.61,0.82,0.85,-0.010
0,3,991,1.64,2.14,0.66,0.89,0.08,-0.010
0,3,992,1.66,2.16,0.73,0.72,0.86,-0.010
0,3,993,1.67,2.18,0.75,0.95,0.44,-0.010
0,3,994,1.69,2.20,0.83,0.78,0.18,-0.010
0,3,995,1.71,2.22,0.86,0.68,0.75,-0.010
0,3,996,1.73,2.24,0.87,0.39,0.52,-0.010
0,3,997,1.75,2.26,0.79,1.00,0.73,-0.010
0,3,998,1.77,2.28,0.88,0.72,0.23,-0.010
0,3,999,1.79,2.30,0.90,0.90,0.90,-0.010
0,3,1000,1.81,2.32,0.97,0.42,0.90,-0.010
0,3,1001,1.83,2.35,0.89,0.42,0.73,-0.011
0,3,1002,1.85,2.37,0.82,0.65,0.61,-0.011
0,3,1003,1.87,2.39,0.82,0.36,0.37,-0.011
0,3,1004,1.89,2.42,0.72,0.85,0.87,-0.011
0,3,1005,1.91,2.45,0.77,0.59,-0.13,-0.011
0,3,1006,1.93,2.47,0.75,0.67,0.56,-0.011
0,3,1007,1.95,2.50,0.75,0.89,-0.04,-0.011
0,3,1008,1.97,2.53,0.81,0.92,0.09,-0.011
0,3,1009,1.99,2.56,0.88,0.81,0.91,-0.011
0,3,1010,2.01,2.59,0.92,0.69,0.85,-0.011
0,3,1011,2.03,2.62,0.93,0.87,0.89,-0.011
0,3,1012,2.06,2.66,0.98,0.96,-0.00,-0.011
0,3,1013,2.08,2.69,1.06,0.80,0.92,-0.011
0,3,1014,2.11,2.73,1.09,0.78,0.71,-0.011
0,3,1015,2.13,2.77,1.11,0.94,0.45,-0.011
0,3,1016,2.16,2.80,1.19,0.82,0.82,-0.011
0,3,1017,2.19,2.84,1.22,0.93,0.74,-0.011
0,3,1018,2.22,2.88,1.29,0.88,-0.01,-0.011
0,3,1019,2.25,2.93,1.34,0.99,0.97,-0.011
0,3,1020,2.28,2.97,1.43,0.85,0.33,-0.011
0,3,1021,2.32,3.01,1.47,0.74,0.85,-0.011
0,3,1022,2.35,3.06,1.48,0.79,-0.12,-0.012
0,3,1023,2.38,3.11,1.51,0.84,0.64,-0.012
1,3,0,2.42,3.16,1.54,0.65,0.71,-0.012
1,3,1,2.45,3.20,1.53,0.60,0.47,-0.012
1,3,2,2.49,3.26,1.50,0.66,-0.19,-0.012
1,3,3,2.52,3.31,1.49,0.69,0.71,-0.012
1,3,4,2.55,3.36,1.48,0.73,0.61,-0.012
1,3,5,2.58,3.41,1.49,0.97,0.90,-0.012
1,3,6,2.62,3.47,1.56,0.99,0.61,-0.012
1,3,7,2.66,3.53,1.63,0.96,0.75,-0.012
1,3,8,2.69,3.59,1.70,0.71,0.83,-0.012
1,3,9,2.73,3.65,1.70,0.73,0.95,-0.012
1,3,10,2.77,3.71,1.70,0.76,0.89,-0.013
1,3,11,2.81,3.77,1.71,0.95,0.97,-0.013
1,3,12,2.85,3.84,1.77,0.56,0.50,-0.013
1,3,13,2.88,3.90,1.73,0.91,0.90,-0.013
1,3,14,2.92,3.97,1.78,0.97,0.73,-0.013
1,3,15,2.96,4.04,1.84,0.96,0.94,-0.013
1,3,16,3.00,4.11,1.91,0.82,0.92,-0.013
1,3,17,3.05,4.18,1.93,0.93,0.72,-0.013
1,3,18,3.09,4.25,1.98,0.47,0.05,-0.013
1,3,19,3.13,4.33,1.91,0.99,0.61,-0.013
1,3,20,3.18,4.41,1.98,0.79,0.83,-0.013
1,3,21,3.22,4.49,1.99,0.86,0.68,-0.013
1,3,22,3.26,4.57,2.02,0.86,0.96,-0.014
1,3,23,3.31,4.65,2.06,0.58,0.75,-0.014
1,3,24,3.35,4.73,2.01,0.85,0.73,-0.014
1,3,25,3.39,4.81,2.04,0.97,0.83,-0.014
1,3,26,3.44,4.90,2.10,0.94,0.57,-0.014
1,3,27,3.49,4.99,2.15,0.85,0.66,-0.014
1,3,28,3.53,5.08,2.18,0.94,0.96,-0.014
1,3,29,3.58,5.17,2.23,0.99,-0.06,-0.014
1,3,30,3.63,5.26,2.29,0.88,0.88,-0.014
1,3,31,3.68,5.36,2.32,0.99,0.67,-0.015
1,3,32,3.73,5.46,2.38,0.83,0.61,-0.015
1,3,33,3.78,5.56,2.40,0.85,0.62,-0.015
1,3,34,3.83,5.66,2.42,0.95,0.98,-0.015
1,3,35,3.89,5.76,2.47,0.94,0.97,-0.015
1,3,36,3.94,5.87,2.51,0.99,0.39,-0.015
1,3,37,4.00,5.97,2.57,0.95,0.99,-0.015
1,3,38,4.05,6.08,2.62,0.93,0.94,-0.015
1,3,39,4.11,6.20,2.66,0.96,0.97,-0.015
1,3,40,4.16,6.31,2.71,0.93,0.46,-0.015
1,3,41,4.22,6.42,2.75,0.60,0.32,-0.016
1,3,42,4.28,6.54,2.70,0.94,0.56,-0.016
1,3,43,4.34,6.66,2.74,0.98,0.36,-0.016
1,3,44,4.40,6.78,2.79,0.94,0.97,-0.016
1,3,45,4.46,6.90,2.84,0.80,0.87,-0.016
1,3,46,4.52,7.03,2.84,0.97,0.89,-0.016
1,3,47,4.58,7.16,2.89,0.97,0.82,-0.016
1,3,48,4.64,7.28,2.93,0.37,0.90,-0.017
1,3,49,4.70,7.41,2.83,0.99,0.78,-0.017
1,3,50,4.76,7.55,2.88,0.93,0.92,-0.017
1,3,51,4.82,7.68,2.91,0.88,0.99,-0.017
1,3,52,4.89,7.82,2.94,0.65,0.99,-0.017
1,3,53,4.95,7.96,2.90,0.90,0.85,-0.017
1,3,54,5.01,8.10,2.93,0.80,0.61,-0.017
1,3,55,5.07,8.24,2.92,0.58,0.96,-0.018
1,3,56,5.13,8.38,2.87,0.93,0.96,-0.018
1,3,57,5.19,8.53,2.90,0.94,0.86,-0.018
1,3,58,5.25,8.67,2.93,0.71,0.52,-0.018
1,3,59,5.32,8.82,2.91,0.92,0.99,-0.018
1,3,60,5.38,8.97,2.94,0.99,0.94,-0.018
1,3,61,5.44,9.13,2.98,0.93,0.98,-0.019
1,3,62,5.51,9.28,3.01,0.94,0.79,-0.019
1,3,63,5.57,9.44,3.04,0.99,0.98,-0.019
1,3,64,5.63,9.60,3.08,0.86,0.63,-0.019
1,3,65,5.70,9.77,3.09,0.62,0.74,-0.019
1,3,66,5.76,9.93,3.04,0.96,0.98,-0.019
1,3,67,5.83,10.10,3.08,0.97,0.95,-0.019
1,3,68,5.90,10.27,3.11,0.96,0.74,-0.020
1,3,69,5.96,10.44,3.15,0.93,0.90,-0.020
1,3,70,6.03,10.61,3.17,0.90,0.94,-0.020
1,3,71,6.10,10.79,3.19,0.90,0.96,-0.020
1,3,72,6.16,10.97,3.20,0.79,0.69,-0.020
1,3,73,6.23,11.15,3.19,0.53,0.36,-0.020
1,3,74,6.30,11.33,3.12,0.96,0.92,-0.020
1,3,75,6.37,11.51,3.15,0.98,0.80,-0.020
1,3,76,6.43,11.70,3.18,0.96,0.98,-0.021
1,3,77,6.50,11.89,3.21,0.96,0.94,-0.021
1,3,78,6.57,12.08,3.24,0.82,0.82,-0.021
1,3,79,6.64,12.27,3.23,0.99,0.95,-0.021
1,3,80,6.71,12.47,3.26,0.98,0.99,-0.021
1,3,81,6.78,12.67,3.29,0.94,0.92,-0.021
1,3,82,6.85,12.87,3.31,0.98,0.99,-0.022
1,3,83,6.92,13.08,3.34,0.91,0.71,-0.022
1,3,84,6.99,13.28,3.35,0.94,0.85,-0.022
1,3,85,7.06,13.49,3.37,0.93,0.68,-0.022
1,3,86,7.13,13.70,3.39,0.98,0.98,-0.022
1,3,87,7.20,13.92,3.41,0.61,0.96,-0.023
1,3,88,7.27,14.13,3.35,0.76,0.94,-0.023
1,3,89,7.35,14.35,3.33,0.87,0.94,-0.023
1,3,90,7.42,14.57,3.33,0.81,0.74,-0.023
1,3,91,7.49,14.79,3.31,0.96,0.98,-0.023
1,3,92,7.56,15.02,3.33,0.53,0.73,-0.024
1,3,93,7.63,15.24,3.25,0.47,0.85,-0.024
1,3,94,7.69,15.47,3.15,0.87,0.90,-0.024
1,3,95,7.76,15.70,3.15,0.95,0.55,-0.024
1,3,96,7.83,15.93,3.17,0.77,0.97,-0.024
1,3,97,7.89,16.17,3.14,0.99,0.99,-0.024
1,3,98,7.96,16.40,3.16,0.96,0.89,-0.025
1,3,99,8.03,16.64,3.17,0.98,0.95,-0.025
1,3,100,8.10,16.88,3.19,0.62,0.99,-0.025
1,3,101,8.16,17.13,3.13,0.89,0.86,-0.025
1,3,102,8.23,17.38,3.13,0.87,0.80,-0.026
1,3,103,8.30,17.62,3.12,0.84,0.98,-0.026
1,3,104,8.36,17.88,3.10,0.99,0.91,-0.026
1,3,105,8.43,18.13,3.12,0.98,0.86,-0.026
1,3,106,8.50,18.39,3.14,0.89,0.84,-0.026
1,3,107,8.57,18.65,3.13,0.85,0.98,-0.027
1,3,108,8.63,18.91,3.12,0.95,0.56,-0.027
1,3,109,8.70,19.17,3.12,0.89,0.93,-0.027
1,3,110,8.77,19.44,3.11,0.82,0.85,-0.027
1,3,111,8.83,19.71,3.09,0.85,0.96,-0.027
1,3,112,8.90,19.98,3.07,0.95,0.92,-0.027
1,3,113,8.96,20.26,3.08,0.75,0.92,-0.028
1,3,114,9.03,20.54,3.04,0.79,0.99,-0.028
1,3,115,9.09,20.82,3.01,0.88,0.76,-0.028
1,3,116,9.16,21.10,2.99,0.89,0.98,-0.028
1,3,117,9.22,21.38,2.98,0.78,0.82,-0.028
1,3,118,9.28,21.67,2.95,0.84,0.42,-0.029
1,3,119,9.35,21.96,2.92,0.88,0.76,-0.029
1,3,120,9.41,22.25,2.91,0.92,0.96,-0.029
1,3,121,9.47,22.54,2.90,0.84,0.96,-0.029
1,3,122,9.53,22.84,2.87,0.84,0.60,-0.029
1,3,123,9.60,23.14,2.85,0.78,0.90,-0.030
1,3,124,9.66,23.44,2.81,0.89,0.96,-0.030
1,3,125,9.72,23.74,2.79,0.43,0.98,-0.030
1,3,126,9.78,24.05,2.68,0.79,-0.01,-0.030
1,3,127,9.83,24.36,2.64,0.59,0.96,-0.030
1,3,128,9.89,24.67,2.56,0.95,0.74,-0.031
1,3,129,9.94,24.98,2.55,0.57,0.72,-0.031
1,3,130,10.00,25.29,2.47,0.46,0.97,-0.031
1,3,131,10.05,25.61,2.36,0.57,0.87,-0.031
1,3,132,10.10,25.92,2.28,0.92,0.95,-0.031
1,3,133,10.15,26.24,2.26,0.44,0.78,-0.032
1,3,134,10.20,26.56,2.15,0.96,0.88,-0.032
1,3,135,10.24,26.88,2.14,0.91,0.91,-0.032
1,3,136,10.29,27.21,2.13,0.90,0.96,-0.032
1,3,137,10.34,27.53,2.11,0.81,0.68,-0.032
1,3,138,10.38,27.86,2.07,0.94,0.96,-0.033
1,3,139,10.43,28.20,2.05,0.66,0.94,-0.033
1,3,140,10.47,28.53,1.98,0.98,0.93,-0.033
1,3,141,10.52,28.87,1.98,0.88,0.93,-0.033
1,3,142,10.56,29.21,1.95,0.89,0.98,-0.034
1,3,143,10.60,29.55,1.92,0.95,0.82,-0.034
1,3,144,10.65,29.90,1.91,0.85,0.86,-0.034
1,3,145,10.69,30.24,1.87,0.90,0.98,-0.034
1,3,146,10.73,30.59,1.85,0.45,0.94,-0.035
1,3,147,10.77,30.95,1.73,0.84,0.78,-0.035
1,3,148,10.81,31.30,1.70,0.69,0.68,-0.035
1,3,149,10.85,31.66,1.63,0.81,0.46,-0.035
1,3,150,10.88,32.01,1.58,0.91,0.92,-0.036
1,3,151,10.92,32.38,1.56,0.96,0.89,-0.036
1,3,152,10.95,32.74,1.54,0.89,0.68,-0.036
1,3,153,10.99,33.11,1.51,0.87,0.85,-0.036
1,3,154,11.02,33.48,1.47,0.60,0.86,-0.037
1,3,155,11.06,33.85,1.38,0.78,-0.02,-0.037
1,3,156,11.09,34.22,1.33,0.92,0.84,-0.037
1,3,157,11.12,34.60,1.30,0.51,0.95,-0.037
1,3,158,11.15,34.98,1.19,0.84,0.93,-0.038
1,3,159,11.17,35.36,1.15,0.58,0.88,-0.038
1,3,160,11.20,35.74,1.06,0.99,0.59,-0.038
1,3,161,11.22,36.12,1.04,0.97,0.83,-0.038
1,3,162,11.25,36.51,1.02,0.91,0.71,-0.039
1,3,163,11.27,36.90,0.98,0.76,0.93,-0.039
1,3,164,11.30,37.29,0.92,0.97,0.70,-0.039
1,3,165,11.32,37.69,0.90,0.93,0.84,-0.039
1,3,166,11.34,38.09,0.86,0.82,0.45,-0.040
1,3,167,11.36,38.49,0.81,0.92,0.98,-0.040
1,3,168,11.38,38.89,0.78,0.98,0.20,-0.040
1,3,169,11.40,39.30,0.75,0.88,0.97,-0.040
1,3,170,11.42,39.71,0.71,0.99,0.94,-0.041
1,3,171,11.44,40.12,0.68,0.95,0.62,-0.041
1,3,172,11.46,40.54,0.65,0.97,0.14,-0.041
1,3,173,11.47,40.95,0.62,0.23,0.94,-0.042
1,3,174,11.49,41.37,0.46,0.86,0.93,-0.042
1,3,175,11.50,41.79,0.41,0.64,0.96,-0.042
1,3,176,11.51,42.22,0.33,0.98,0.72,-0.042
1,3,177,11.52,42.64,0.30,0.81,0.56,-0.043
1,3,178,11.53,43.07,0.24,0.54,0.98,-0.043
1,3,179,11.54,43.50,0.13,0.81,0.92,-0.043
1,3,180,11.54,43.93,0.07,0.85,0.97,-0.043
1,3,181,11.55,44.37,0.02,0.83,0.46,-0.044
1,3,182,11.55,44.80,-0.04,0.93,0.94,-0.044
1,3,183,11.55,45.24,-0.08,0.89,0.97,-0.044
1,3,184,11.56,45.69,-0.13,0.93,0.77,-0.045
1,3,185,11.56,46.13,-0.17,0.56,0.91,-0.045
1,3,186,11.56,46.58,-0.27,0.97,0.63,-0.045
1,3,187,11.55,47.03,-0.31,0.95,0.75,-0.046
1,3,188,11.55,47.48,-0.35,0.95,0.66,-0.046
1,3,189,11.55,47.94,-0.39,0.81,0.95,-0.046
1,3,190,11.54,48.40,-0.46,0.97,0.86,-0.047
1,3,191,11.54,48.86,-0.50,0.39,0.82,-0.047
1,3,192,11.53,49.32,-0.63,0.78,0.97,-0.047
1,3,193,11.52,49.78,-0.70,0.70,0.38,-0.047
1,3,194,11.51,50.25,-0.78,0.74,0.99,-0.048
1,3,195,11.50,50.72,-0.86,0.82,0.46,-0.048
1,3,196,11.48,51.19,-0.93,0.98,0.92,-0.048
1,3,197,11.47,51.66,-0.97,0.87,0.85,-0.049
1,3,198,11.45,52.13,-1.03,0.99,0.88,-0.049
1,3,199,11.43,52.61,-1.07,0.97,0.86,-0.049
1,3,200,11.42,53.09,-1.11,0.66,0.91,-0.050
1,3,201,11.40,53.58,-1.20,0.95,0.58,-0.050
1,3,202,11.38,54.06,-1.25,0.94,0.53,-0.050
1,3,203,11.35,54.55,-1.30,0.85,0.94,-0.051
1,3,204,11.33,55.04,-1.37,0.50,0.81,-0.051
1,3,205,11.31,55.54,-1.48,0.93,0.88,-50.000
1,4,206,3.59,-2.80,-0.20,0.31,0.18,-0.010
1,4,207,3.58,-2.80,-0.30,0.45,0.97,-0.010
1,4,208,3.57,-2.80,-0.36,0.88,0.45,-0.010
1,4,209,3.57,-2.80,-0.29,0.20,0.87,-0.010
1,4,210,3.56,-2.80,-0.43,0.69,0.74,-0.010
1,4,211,3.55,-2.80,-0.41,0.19,-0.82,-0.011
1,4,212,3.54,-2.80,-0.55,0.03,-0.23,-0.011
1,4,213,3.52,-2.80,-0.74,0.24,0.58,-0.011
1,4,214,3.51,-2.80,-0.86,0.07,0.75,-0.011
1,4,215,3.49,-2.80,-1.03,0.24,0.11,-0.012
1,4,216,3.46,-2.80,-1.16,0.27,0.59,-0.012
1,4,217,3.44,-2.80,-1.27,0.14,-0.08,-0.012
1,4,218,3.41,-2.80,-1.42,0.24,0.37,-0.012
1,4,219,3.38,-2.79,-1.54,0.27,0.48,-0.012
1,4,220,3.35,-2.79,-1.65,0.11,0.18,-0.013
1,4,221,3.31,-2.79,-1.81,0.70,0.28,-0.013
1,4,222,3.27,-2.79,-1.80,0.10,-0.02,-0.013
1,4,223,3.23,-2.79,-1.96,0.77,-0.14,-0.013
1,4,224,3.20,-2.79,-1.92,0.61,-0.49,-0.013
1,4,225,3.16,-2.79,-1.93,0.45,0.74,-0.013
1,4,226,3.12,-2.79,-1.98,0.18,0.60,-0.013
1,4,227,3.08,-2.79,-2.12,0.61,0.85,-0.013
1,4,228,3.03,-2.79,-2.13,0.28,-0.29,-0.013
1,4,229,2.99,-2.79,-2.24,0.21,-0.10,-0.014
1,4,230,2.94,-2.79,-2.36,0.06,0.48,-0.014
1,4,231,2.89,-2.79,-2.54,0.21,-0.65,-0.014
1,4,232,2.84,-2.79,-2.66,0.28,-0.29,-0.014
1,4,233,2.78,-2.79,-2.77,0.06,0.77,-0.015
1,4,234,2.72,-2.79,-2.94,0.22,0.27,-0.015
1,4,235,2.66,-2.79,-3.07,0.25,0.17,-0.015
1,4,236,2.60,-2.79,-3.18,0.74,-0.27,-0.015
1,4,237,2.54,-2.79,-3.15,0.70,-0.56,-0.015
1,4,238,2.47,-2.79,-3.13,0.29,0.27,-0.016
1,4,239,2.41,-2.79,-3.23,0.09,0.52,-0.016
1,4,240,2.34,-2.79,-3.40,0.31,0.16,-0.016
1,4,241,2.27,-2.79,-3.49,0.24,-0.34,-0.017
1,4,242,2.20,-2.79,-3.61,0.19,0.42,-0.017
1,4,243,2.12,-2.79,-3.74,0.16,-0.91,-0.017
1,4,244,2.05,-2.79,-3.88,0.36,-0.66,-0.018
1,4,245,1.97,-2.79,-3.96,0.08,-0.27,-0.018
1,4,246,1.88,-2.79,-4.13,0.19,-0.75,-0.019
1,4,247,1.80,-2.79,-4.26,0.18,-0.84,-0.019
